Daily,Speed,Temperature,Humidity,WindDirection,Rainfall,Global_Horizontal_Radiation
22/01/2017 0:00,4,30.0354057,54.2933565,290.7445791,5.599999428,5971.569672
23/01/2017 0:00,2,27.51691728,71.23662431,285.0998178,36.40000153,5750.551066
24/01/2017 0:00,2,26.43561894,75.27163237,256.0425432,5.799999714,5032.673808
25/01/2017 0:00,5,24.24818644,89.44147322,217.2536631,14.59999561,4289.627832
26/01/2017 0:00,1,26.5437563,77.66423992,203.7114551,4.400000095,6065.61178
27/01/2017 0:00,3,28.91945277,58.75648442,198.6789103,0,8537.620555
28/01/2017 0:00,4,29.94872279,52.00619568,220.5538133,0,7645.520501
29/01/2017 0:00,4,30.60921197,45.9096418,250.5542468,0,8473.788364
30/01/2017 0:00,4,31.05154898,41.31532416,312.0326505,0,8476.019448
31/01/2017 0:00,4,31.19553004,41.60330116,306.1431945,0,7864.32532
1/2/2017 0:00,5,31.8271594,38.6084485,307.8328415,0,7967.116056
2/2/2017 0:00,2,27.96984927,56.16949632,236.1519965,3.000000238,5221.866078
3/2/2017 0:00,1,28.65012634,49.82326892,243.7766952,0,6119.669643
4/2/2017 0:00,4,31.86667219,38.95418609,319.1348083,0,8111.366466
5/2/2017 0:00,4,32.14101147,40.04909054,319.7743259,0,7440.422607
6/2/2017 0:00,1,31.12440732,47.2839797,338.572157,1.200000048,6871.619749
7/2/2017 0:00,5,32.12326017,44.78164149,331.718517,0,7954.727512
8/2/2017 0:00,3,33.64634434,35.24113238,330.7946473,0,8473.407766
9/2/2017 0:00,3,32.19244185,35.16699988,322.7493042,0.400000006,6599.407154
10/2/2017 0:00,4,31.46460746,37.32900701,327.6895074,0,7269.380639
11/2/2017 0:00,4,32.49813524,32.23034794,308.516251,0,7321.905023
12/2/2017 0:00,1,34.3424198,28.99303124,313.728204,0,6911.287919
13/02/2017 0:00,4,29.59703408,25.58436914,317.1402611,0,8362.999062
14/02/2017 0:00,4,27.8611794,18.76763505,305.8743659,0,8396.209834
15/02/2017 0:00,5,27.96759799,19.7363917,325.2392719,0,8603.375999
16/02/2017 0:00,3,28.01053938,19.71345527,330.2210151,0,8974.029607
17/02/2017 0:00,1,29.59076281,18.41202994,329.6726896,0,8769.897733
18/02/2017 0:00,4,27.51395182,23.58755696,314.9628133,0,8480.275316
19/02/2017 0:00,3,23.06145178,25.43710425,293.8264822,0,8829.420858
20/02/2017 0:00,3,20.65675937,25.5534012,308.7516327,0,9003.589294
21/02/2017 0:00,4,23.29259698,23.06864377,322.9251504,0,8936.455843
22/02/2017 0:00,1,27.73677014,15.68998038,329.5998947,0,8824.849593
23/02/2017 0:00,5,27.9246592,19.81172112,324.1965573,0,8332.668149
24/02/2017 0:00,2,28.0903023,22.44809161,311.7863557,0,7137.917301
25/02/2017 0:00,2,27.63093482,22.85380998,319.1614653,0,8178.096421
26/02/2017 0:00,5,26.56438516,22.23279021,320.236406,0,8323.977945
27/02/2017 0:00,1,25.38275542,17.42129762,326.2904459,0,8759.840931
28/02/2017 0:00,4,25.89148307,16.214584,330.4909325,0,8761.252615
1/3/2017 0:00,1,28.98766796,18.06723999,247.3620341,0,8143.861493
2/3/2017 0:00,2,29.58168046,17.63097839,204.6357383,0,8047.124169
3/3/2017 0:00,2,27.87751481,21.8539456,176.9389842,0,7349.048046
4/3/2017 0:00,2,28.38454453,20.8387517,168.5782228,0,8279.562015
5/3/2017 0:00,1,28.16931071,19.46681988,173.0988255,0,8226.124829
